Source;Target;Label;Weight
43;34;PEdge4334;0.99998
43;35;PEdge4335;0.28559
43;36;PEdge4336;0.62445
43;37;PEdge4337;0.64054
38;43;NEdge3843;0.1097
43;39;PEdge4339;0.14719
43;40;PEdge4340;0.16949
43;41;PEdge4341;0.35858
43;42;PEdge4342;0.72123
1;44;NEdge144;0.11217
44;2;PEdge442;0.59478
44;3;PEdge443;0.77424
44;4;PEdge444;0.77402
44;5;PEdge445;0.213
44;6;PEdge446;0.51146
44;7;PEdge447;0.98955
44;8;PEdge448;0.49073
44;9;PEdge449;0.1723
44;10;PEdge4410;0.37745
44;11;PEdge4411;0.14891
44;12;PEdge4412;0.96934
44;13;PEdge4413;0.77407
44;14;PEdge4414;0.782
44;15;PEdge4415;0.9883
44;16;PEdge4416;0.77391
44;17;PEdge4417;0.77364
44;18;PEdge4418;0.77409
44;19;PEdge4419;0.77395
44;20;PEdge4420;0.77407
44;21;PEdge4421;0.77448
44;22;PEdge4422;0.77403
44;23;PEdge4423;0.14212
44;24;PEdge4424;0.76346
44;25;PEdge4425;0.66325
44;26;PEdge4426;0.25282
44;27;PEdge4427;0.13663
44;28;PEdge4428;0.77412
44;29;PEdge4429;0.35279
44;30;PEdge4430;0.77398
44;31;PEdge4431;0.37826
44;32;PEdge4432;0.77402
44;33;PEdge4433;0.47425
44;34;PEdge4434;0.77408
44;35;PEdge4435;0.26579
44;36;PEdge4436;0.56067
44;37;PEdge4437;0.53213
38;44;NEdge3844;0.20728
44;39;PEdge4439;0.10602
44;40;PEdge4440;0.39586
44;41;PEdge4441;0.34059
44;42;PEdge4442;0.82745
44;43;PEdge4443;0.77417
1;45;NEdge145;0.047555
45;2;PEdge452;0.47639
45;3;PEdge453;0.12568
45;4;PEdge454;0.12541
45;5;PEdge455;0.46423
45;6;PEdge456;0.28543
45;7;PEdge457;0.10195
45;8;PEdge458;0.54861
45;9;PEdge459;0.41514
45;10;PEdge4510;0.31675
45;11;PEdge4511;0.59421
45;12;PEdge4512;0.16369
45;13;PEdge4513;0.1253
45;14;PEdge4514;0.25137
45;15;PEdge4515;0.10229
45;16;PEdge4516;0.12538
45;17;PEdge4517;0.1256
45;18;PEdge4518;0.12526
45;19;PEdge4519;0.12554
45;20;PEdge4520;0.12522
45;21;PEdge4521;0.12543
45;22;PEdge4522;0.1251
23;45;NEdge2345;0.021687
45;24;PEdge4524;0.24677
45;25;PEdge4525;0.11875
45;26;PEdge4526;0.40244
45;27;PEdge4527;0.20165
45;28;PEdge4528;0.12522
45;29;PEdge4529;0.197
45;30;PEdge4530;0.12561
31;45;NEdge3145;0.26306
45;32;PEdge4532;0.12541
45;33;PEdge4533;0.27373
45;34;PEdge4534;0.12549
45;35;PEdge4535;0.63338
45;36;PEdge4536;0.41693
45;37;PEdge4537;0.57298
38;45;NEdge3845;0.097599
45;39;PEdge4539;0.2521
45;40;PEdge4540;0.23883
45;41;PEdge4541;0.35168
45;42;PEdge4542;0.24122
45;43;PEdge4543;0.12551
45;44;PEdge4544;0.12175
46;1;PEdge461;0.12381
46;2;PEdge462;0.034378
46;3;PEdge463;0.06589
46;4;PEdge464;0.066043
46;5;PEdge465;0.066006
46;6;PEdge466;0.005289
7;46;NEdge746;0.03569
46;8;PEdge468;0.065681
9;46;NEdge946;0.034117
46;10;PEdge4610;0.063948
46;11;PEdge4611;0.073898
12;46;NEdge1246;0.0047041
46;13;PEdge4613;0.065879
46;14;PEdge4614;0.043055
15;46;NEdge1546;0.031924
46;16;PEdge4616;0.065842
46;17;PEdge4617;0.066131
46;18;PEdge4618;0.065824
46;19;PEdge4619;0.0659
46;20;PEdge4620;0.065782
46;21;PEdge4621;0.065544
46;22;PEdge4622;0.065603
23;46;NEdge2346;0.042991
46;24;PEdge4624;0.024879
46;25;PEdge4625;0.045803
26;46;NEdge2646;0.039583
46;27;PEdge4627;0.080845
46;28;PEdge4628;0.065794
29;46;NEdge2946;0.12707
46;30;PEdge4630;0.065843
46;31;PEdge4631;0.040304
46;32;PEdge4632;0.066043
46;33;PEdge4633;0.0086687
46;34;PEdge4634;0.065854
35;46;NEdge3546;0.0078613
46;36;PEdge4636;0.061409
46;37;PEdge4637;0.12323
38;46;NEdge3846;0.0039899
39;46;NEdge3946;0.022757
40;46;NEdge4046;0.013633
46;41;PEdge4641;0.039945
46;42;PEdge4642;0.0039118
46;43;PEdge4643;0.066146
44;46;NEdge4446;0.037327
45;46;NEdge4546;0.0094771
1;47;NEdge147;0.1428
47;2;PEdge472;0.81681
47;3;PEdge473;0.66013
47;4;PEdge474;0.66021
47;5;PEdge475;0.39577
47;6;PEdge476;0.69791
47;7;PEdge477;0.58198
47;8;PEdge478;0.6653
47;9;PEdge479;0.39568
47;10;PEdge4710;0.5971
47;11;PEdge4711;0.42849
47;12;PEdge4712;0.59709
47;13;PEdge4713;0.66011
47;14;PEdge4714;0.63338
47;15;PEdge4715;0.58227
47;16;PEdge4716;0.66021
47;17;PEdge4717;0.66021
47;18;PEdge4718;0.66024
47;19;PEdge4719;0.66037
47;20;PEdge4720;0.66017
47;21;PEdge4721;0.66031
47;22;PEdge4722;0.65988
47;23;PEdge4723;0.12153
47;24;PEdge4724;0.59687
47;25;PEdge4725;0.43511
47;26;PEdge4726;0.52281
47;27;PEdge4727;0.32634
47;28;PEdge4728;0.6602
47;29;PEdge4729;0.33558
47;30;PEdge4730;0.66043
47;31;PEdge4731;0.30524
47;32;PEdge4732;0.66021
47;33;PEdge4733;0.50746
47;34;PEdge4734;0.66022
47;35;PEdge4735;0.56795
47;36;PEdge4736;0.77555
47;37;PEdge4737;0.70255
38;47;NEdge3847;0.17392
47;39;PEdge4739;0.28049
47;40;PEdge4740;0.35334
47;41;PEdge4741;0.47215
47;42;PEdge4742;0.63397
47;43;PEdge4743;0.66051
47;44;PEdge4744;0.59755
47;45;PEdge4745;0.45609
46;47;NEdge4647;0.0070066
48;1;PEdge481;0.021602
48;2;PEdge482;0.62125
48;3;PEdge483;0.99996
48;4;PEdge484;0.99999
48;5;PEdge485;0.25958
48;6;PEdge486;0.56442
48;7;PEdge487;0.77988
48;8;PEdge488;0.48701
48;9;PEdge489;0.21226
48;10;PEdge4810;0.42431
48;11;PEdge4811;0.21429
48;12;PEdge4812;0.76684
48;13;PEdge4813;0.99999
48;14;PEdge4814;0.6913
48;15;PEdge4815;0.78038
48;16;PEdge4816;0.99998
48;17;PEdge4817;0.99996
48;18;PEdge4818;0.99999
48;19;PEdge4819;0.99999
48;20;PEdge4820;0.99999
48;21;PEdge4821;0.99998
48;22;PEdge4822;0.99999
48;23;PEdge4823;0.16925
48;24;PEdge4824;0.67144
48;25;PEdge4825;0.54805
48;26;PEdge4826;0.29676
48;27;PEdge4827;0.22757
48;28;PEdge4828;0.99999
48;29;PEdge4829;0.1935
48;30;PEdge4830;0.99998
48;31;PEdge4831;0.48166
48;32;PEdge4832;0.99999
48;33;PEdge4833;0.28754
48;34;PEdge4834;0.99999
48;35;PEdge4835;0.28588
48;36;PEdge4836;0.62431
48;37;PEdge4837;0.64029
38;48;NEdge3848;0.10925
48;39;PEdge4839;0.14667
48;40;PEdge4840;0.16914
48;41;PEdge4841;0.35865
48;42;PEdge4842;0.72159
48;43;PEdge4843;0.99998
48;44;PEdge4844;0.77406
48;45;PEdge4845;0.12531
48;46;PEdge4846;0.065722
48;47;PEdge4847;0.66035
49;1;PEdge491;0.022064
49;2;PEdge492;0.62089
49;3;PEdge493;0.99995
49;4;PEdge494;0.99998
49;5;PEdge495;0.25942
49;6;PEdge496;0.56465
49;7;PEdge497;0.77982
49;8;PEdge498;0.48696
49;9;PEdge499;0.21224
49;10;PEdge4910;0.42429
49;11;PEdge4911;0.21498
49;12;PEdge4912;0.76683
49;13;PEdge4913;0.99999
49;14;PEdge4914;0.69136
49;15;PEdge4915;0.78031
49;16;PEdge4916;0.99997
49;17;PEdge4917;0.99996
49;18;PEdge4918;0.99999
49;19;PEdge4919;0.99999
49;20;PEdge4920;0.99999
49;21;PEdge4921;0.99997
49;22;PEdge4922;0.99998
49;23;PEdge4923;0.16887
49;24;PEdge4924;0.67144
49;25;PEdge4925;0.54826
49;26;PEdge4926;0.29687
49;27;PEdge4927;0.22731
49;28;PEdge4928;0.99999
49;29;PEdge4929;0.19349
49;30;PEdge4930;0.99997
49;31;PEdge4931;0.48122
49;32;PEdge4932;0.99998
49;33;PEdge4933;0.28761
49;34;PEdge4934;0.99998
49;35;PEdge4935;0.28591
49;36;PEdge4936;0.62402
49;37;PEdge4937;0.6406
38;49;NEdge3849;0.10925
49;39;PEdge4939;0.14702
49;40;PEdge4940;0.16955
49;41;PEdge4941;0.35879
49;42;PEdge4942;0.72139
49;43;PEdge4943;0.99997
49;44;PEdge4944;0.77388
49;45;PEdge4945;0.12539
49;46;PEdge4946;0.0659
49;47;PEdge4947;0.66009
49;48;PEdge4948;0.99998
1;50;NEdge150;0.035086
50;2;PEdge502;0.56102
50;3;PEdge503;0.32338
50;4;PEdge504;0.3237
50;5;PEdge505;0.59303
50;6;PEdge506;0.41489
50;7;PEdge507;0.28393
50;8;PEdge508;0.50647
50;9;PEdge509;0.52092
50;10;PEdge5010;0.35133
50;11;PEdge5011;0.54636
50;12;PEdge5012;0.31371
50;13;PEdge5013;0.32378
50;14;PEdge5014;0.46479
50;15;PEdge5015;0.28584
50;16;PEdge5016;0.32377
50;17;PEdge5017;0.32329
50;18;PEdge5018;0.32377
50;19;PEdge5019;0.32392
50;20;PEdge5020;0.32366
50;21;PEdge5021;0.32408
50;22;PEdge5022;0.3234
23;50;NEdge2350;0.038041
50;24;PEdge5024;0.39713
50;25;PEdge5025;0.20794
50;26;PEdge5026;0.44986
50;27;PEdge5027;0.206
50;28;PEdge5028;0.32358
50;29;PEdge5029;0.24836
50;30;PEdge5030;0.32383
31;50;NEdge3150;0.013191
50;32;PEdge5032;0.3237
50;33;PEdge5033;0.29226
50;34;PEdge5034;0.32381
50;35;PEdge5035;0.71964
50;36;PEdge5036;0.5524
50;37;PEdge5037;0.57439
38;50;NEdge3850;0.006352
50;39;PEdge5039;0.29003
50;40;PEdge5040;0.30385
50;41;PEdge5041;0.3531
50;42;PEdge5042;0.39678
50;43;PEdge5043;0.32391
50;44;PEdge5044;0.29983
50;45;PEdge5045;0.54038
46;50;NEdge4650;0.0086754
50;47;PEdge5047;0.55564
50;48;PEdge5048;0.32369
50;49;PEdge5049;0.32384
1;51;NEdge151;0.14837
51;2;PEdge512;0.65807
51;3;PEdge513;0.39041
51;4;PEdge514;0.39051
51;5;PEdge515;0.43373
51;6;PEdge516;0.47972
51;7;PEdge517;0.3857
51;8;PEdge518;0.57534
51;9;PEdge519;0.44252
51;10;PEdge5110;0.50221
51;11;PEdge5111;0.46411
51;12;PEdge5112;0.40737
51;13;PEdge5113;0.39058
51;14;PEdge5114;0.47647
51;15;PEdge5115;0.38706
51;16;PEdge5116;0.39054
51;17;PEdge5117;0.39021
51;18;PEdge5118;0.39053
51;19;PEdge5119;0.39067
51;20;PEdge5120;0.39052
51;21;PEdge5121;0.39058
51;22;PEdge5122;0.39017
51;23;PEdge5123;0.042729
51;24;PEdge5124;0.4496
51;25;PEdge5125;0.29783
51;26;PEdge5126;0.46368
51;27;PEdge5127;0.32413
51;28;PEdge5128;0.39042
51;29;PEdge5129;0.36336
51;30;PEdge5130;0.39082
51;31;PEdge5131;0.029926
51;32;PEdge5132;0.39051
51;33;PEdge5133;0.4712
51;34;PEdge5134;0.39063
51;35;PEdge5135;0.60606
51;36;PEdge5136;0.5966
51;37;PEdge5137;0.59078
38;51;NEdge3851;0.17842
51;39;PEdge5139;0.27722
51;40;PEdge5140;0.41934
51;41;PEdge5141;0.45375
51;42;PEdge5142;0.46836
51;43;PEdge5143;0.39087
51;44;PEdge5144;0.40911
51;45;PEdge5145;0.52599
46;51;NEdge4651;0.026546
51;47;PEdge5147;0.74723
51;48;PEdge5148;0.39058
51;49;PEdge5149;0.39023
51;50;PEdge5150;0.54219
52;1;PEdge521;0.021245
52;2;PEdge522;0.62131
52;3;PEdge523;0.99995
52;4;PEdge524;0.99997
52;5;PEdge525;0.25974
52;6;PEdge526;0.56465
52;7;PEdge527;0.77993
52;8;PEdge528;0.48706
52;9;PEdge529;0.21282
52;10;PEdge5210;0.42449
52;11;PEdge5211;0.21456
52;12;PEdge5212;0.76694
52;13;PEdge5213;0.99998
52;14;PEdge5214;0.69128
52;15;PEdge5215;0.78045
52;16;PEdge5216;0.99996
52;17;PEdge5217;0.99995
52;18;PEdge5218;0.99998
52;19;PEdge5219;0.99998
52;20;PEdge5220;0.99998
52;21;PEdge5221;0.99996
52;22;PEdge5222;0.99997
52;23;PEdge5223;0.16896
52;24;PEdge5224;0.67162
52;25;PEdge5225;0.54828
52;26;PEdge5226;0.29708
52;27;PEdge5227;0.22727
52;28;PEdge5228;0.99998
52;29;PEdge5229;0.19379
52;30;PEdge5230;0.99996
52;31;PEdge5231;0.48155
52;32;PEdge5232;0.99997
52;33;PEdge5233;0.28763
52;34;PEdge5234;0.99997
52;35;PEdge5235;0.28616
52;36;PEdge5236;0.62427
52;37;PEdge5237;0.64087
38;52;NEdge3852;0.11004
52;39;PEdge5239;0.14695
52;40;PEdge5240;0.16953
52;41;PEdge5241;0.35879
52;42;PEdge5242;0.72146
52;43;PEdge5243;0.99997
52;44;PEdge5244;0.77405
52;45;PEdge5245;0.12596
52;46;PEdge5246;0.065812
52;47;PEdge5247;0.66066
52;48;PEdge5248;0.99997
52;49;PEdge5249;0.99997
52;50;PEdge5250;0.32393
52;51;PEdge5251;0.39095
1;53;NEdge153;0.019497
53;2;PEdge532;0.69144
53;3;PEdge533;0.94996
53;4;PEdge534;0.95009
53;5;PEdge535;0.2657
53;6;PEdge536;0.73314
53;7;PEdge537;0.76244
53;8;PEdge538;0.5363
53;9;PEdge539;0.23199
53;10;PEdge5310;0.5511
53;11;PEdge5311;0.22315
53;12;PEdge5312;0.75051
53;13;PEdge5313;0.95015
53;14;PEdge5314;0.71096
53;15;PEdge5315;0.76336
53;16;PEdge5316;0.9502
53;17;PEdge5317;0.95001
53;18;PEdge5318;0.95021
53;19;PEdge5319;0.95021
53;20;PEdge5320;0.95019
53;21;PEdge5321;0.95017
53;22;PEdge5322;0.94999
53;23;PEdge5323;0.20599
53;24;PEdge5324;0.67632
53;25;PEdge5325;0.52878
53;26;PEdge5326;0.34117
53;27;PEdge5327;0.2529
53;28;PEdge5328;0.95014
53;29;PEdge5329;0.23243
53;30;PEdge5330;0.95012
53;31;PEdge5331;0.61618
53;32;PEdge5332;0.95009
53;33;PEdge5333;0.35145
53;34;PEdge5334;0.95019
53;35;PEdge5335;0.33545
53;36;PEdge5336;0.68756
53;37;PEdge5337;0.65919
38;53;NEdge3853;0.13181
53;39;PEdge5339;0.18001
53;40;PEdge5340;0.20749
53;41;PEdge5341;0.40572
53;42;PEdge5342;0.7295
53;43;PEdge5343;0.95023
53;44;PEdge5344;0.76096
53;45;PEdge5345;0.14533
53;46;PEdge5346;0.060006
53;47;PEdge5347;0.74605
53;48;PEdge5348;0.95013
53;49;PEdge5349;0.9501
53;50;PEdge5350;0.36185
53;51;PEdge5351;0.4489
53;52;PEdge5352;0.95019
1;54;NEdge154;0.017604
54;2;PEdge542;0.73613
54;3;PEdge543;0.80481
54;4;PEdge544;0.8047
54;5;PEdge545;0.35761
54;6;PEdge546;0.58307
54;7;PEdge547;0.62878
54;8;PEdge548;0.63095
54;9;PEdge549;0.3597
54;10;PEdge5410;0.45795
54;11;PEdge5411;0.37778
54;12;PEdge5412;0.63729
54;13;PEdge5413;0.80462
54;14;PEdge5414;0.64925
54;15;PEdge5415;0.62997
54;16;PEdge5416;0.80465
54;17;PEdge5417;0.80479
54;18;PEdge5418;0.80465
54;19;PEdge5419;0.80485
54;20;PEdge5420;0.80465
54;21;PEdge5421;0.80457
54;22;PEdge5422;0.8047
54;23;PEdge5423;0.11235
54;24;PEdge5424;0.60195
54;25;PEdge5425;0.46332
54;26;PEdge5426;0.39602
54;27;PEdge5427;0.24311
54;28;PEdge5428;0.8047
54;29;PEdge5429;0.27768
54;30;PEdge5430;0.8047
54;31;PEdge5431;0.28914
54;32;PEdge5432;0.8047
54;33;PEdge5433;0.35599
54;34;PEdge5434;0.80481
54;35;PEdge5435;0.47363
54;36;PEdge5436;0.71332
54;37;PEdge5437;0.81046
38;54;NEdge3854;0.083028
54;39;PEdge5439;0.24571
54;40;PEdge5440;0.25466
54;41;PEdge5441;0.39774
54;42;PEdge5442;0.66258
54;43;PEdge5443;0.80453
54;44;PEdge5444;0.63165
54;45;PEdge5445;0.40242
54;46;PEdge5446;0.039185
54;47;PEdge5447;0.71778
54;48;PEdge5448;0.80464
54;49;PEdge5449;0.80486
54;50;PEdge5450;0.47947
54;51;PEdge5451;0.54288
54;52;PEdge5452;0.80493
54;53;PEdge5453;0.79307
55;1;PEdge551;0.10129
55;2;PEdge552;0.4689
55;3;PEdge553;0.85181
55;4;PEdge554;0.8521
55;5;PEdge555;0.11672
55;6;PEdge556;0.48157
55;7;PEdge557;0.62441
55;8;PEdge558;0.34641
55;9;PEdge559;0.122
55;10;PEdge5510;0.37265
55;11;PEdge5511;0.081944
55;12;PEdge5512;0.61184
55;13;PEdge5513;0.85207
55;14;PEdge5514;0.52917
55;15;PEdge5515;0.62507
55;16;PEdge5516;0.85231
55;17;PEdge5517;0.85206
55;18;PEdge5518;0.85214
55;19;PEdge5519;0.85208
55;20;PEdge5520;0.85214
55;21;PEdge5521;0.85186
55;22;PEdge5522;0.85218
55;23;PEdge5523;0.18801
55;24;PEdge5524;0.52156
55;25;PEdge5525;0.42903
55;26;PEdge5526;0.20028
55;27;PEdge5527;0.17295
55;28;PEdge5528;0.85202
55;29;PEdge5529;0.14256
55;30;PEdge5530;0.85199
55;31;PEdge5531;0.58288
55;32;PEdge5532;0.8521
55;33;PEdge5533;0.21394
55;34;PEdge5534;0.85211
55;35;PEdge5535;0.15139
55;36;PEdge5536;0.47159
55;37;PEdge5537;0.45327
38;55;NEdge3855;0.080714
55;39;PEdge5539;0.095227
55;40;PEdge5540;0.085082
55;41;PEdge5541;0.31363
55;42;PEdge5542;0.57212
55;43;PEdge5543;0.85205
55;44;PEdge5544;0.61712
45;55;NEdge4555;0.0011278
55;46;PEdge5546;0.074657
55;47;PEdge5547;0.54462
55;48;PEdge5548;0.85203
55;49;PEdge5549;0.85204
55;50;PEdge5550;0.17786
55;51;PEdge5551;0.2725
55;52;PEdge5552;0.85205
55;53;PEdge5553;0.84399
55;54;PEdge5554;0.65036
1;56;NEdge156;0.035471
56;2;PEdge562;0.39533
56;3;PEdge563;0.30638
56;4;PEdge564;0.306
56;5;PEdge565;0.22999
56;6;PEdge566;0.24131
56;7;PEdge567;0.2735
56;8;PEdge568;0.30508
56;9;PEdge569;0.32245
56;10;PEdge5610;0.43179
56;11;PEdge5611;0.27559
56;12;PEdge5612;0.28552
56;13;PEdge5613;0.30611
56;14;PEdge5614;0.29325
56;15;PEdge5615;0.27451
56;16;PEdge5616;0.30614
56;17;PEdge5617;0.30575
56;18;PEdge5618;0.30602
56;19;PEdge5619;0.3062
56;20;PEdge5620;0.30617
56;21;PEdge5621;0.30619
56;22;PEdge5622;0.30597
56;23;PEdge5623;0.075014
56;24;PEdge5624;0.32013
56;25;PEdge5625;0.15955
56;26;PEdge5626;0.23405
56;27;PEdge5627;0.17466
56;28;PEdge5628;0.306
56;29;PEdge5629;0.14366
56;30;PEdge5630;0.30613
56;31;PEdge5631;0.061016
56;32;PEdge5632;0.306
56;33;PEdge5633;0.26563
56;34;PEdge5634;0.30622
56;35;PEdge5635;0.34073
56;36;PEdge5636;0.35574
56;37;PEdge5637;0.31869
38;56;NEdge3856;0.087372
56;39;PEdge5639;0.16448
56;40;PEdge5640;0.22694
56;41;PEdge5641;0.20727
56;42;PEdge5642;0.31202
56;43;PEdge5643;0.30633
56;44;PEdge5644;0.2897
56;45;PEdge5645;0.26424
56;46;PEdge5646;0.059953
56;47;PEdge5647;0.48252
56;48;PEdge5648;0.30624
56;49;PEdge5649;0.30596
56;50;PEdge5650;0.34017
56;51;PEdge5651;0.61422
56;52;PEdge5652;0.30591
56;53;PEdge5653;0.33431
56;54;PEdge5654;0.37125
56;55;PEdge5655;0.23311
1;57;NEdge157;0.12437
57;2;PEdge572;0.48563
57;3;PEdge573;0.29043
57;4;PEdge574;0.29073
57;5;PEdge575;0.25049
57;6;PEdge576;0.36247
57;7;PEdge577;0.50221
57;8;PEdge578;0.43892
57;9;PEdge579;0.18674
57;10;PEdge5710;0.34385
57;11;PEdge5711;0.18657
57;12;PEdge5712;0.50537
57;13;PEdge5713;0.2909
57;14;PEdge5714;0.48495
57;15;PEdge5715;0.50294
57;16;PEdge5716;0.29111
57;17;PEdge5717;0.29072
57;18;PEdge5718;0.29099
57;19;PEdge5719;0.291
57;20;PEdge5720;0.29093
57;21;PEdge5721;0.29132
57;22;PEdge5722;0.2908
23;57;NEdge2357;0.015959
57;24;PEdge5724;0.41861
57;25;PEdge5725;0.34653
57;26;PEdge5726;0.29801
57;27;PEdge5727;0.16784
57;28;PEdge5728;0.29094
57;29;PEdge5729;0.42554
57;30;PEdge5730;0.29059
57;31;PEdge5731;0.08317
57;32;PEdge5732;0.29073
57;33;PEdge5733;0.64987
57;34;PEdge5734;0.29076
57;35;PEdge5735;0.33231
57;36;PEdge5736;0.42441
57;37;PEdge5737;0.35156
38;57;NEdge3857;0.11497
57;39;PEdge5739;0.13463
57;40;PEdge5740;0.6527
57;41;PEdge5741;0.29848
57;42;PEdge5742;0.48053
57;43;PEdge5743;0.29122
57;44;PEdge5744;0.51037
57;45;PEdge5745;0.25983
46;57;NEdge4657;0.036031
57;47;PEdge5747;0.50492
57;48;PEdge5748;0.29098
57;49;PEdge5749;0.29098
57;50;PEdge5750;0.31691
57;51;PEdge5751;0.50917
57;52;PEdge5752;0.2914
57;53;PEdge5753;0.34451
57;54;PEdge5754;0.33707
57;55;PEdge5755;0.22064
57;56;PEdge5756;0.31494
1;58;NEdge158;0.032427
58;2;PEdge582;0.26838
58;3;PEdge583;0.16804
58;4;PEdge584;0.16799
58;5;PEdge585;0.25386
58;6;PEdge586;0.16565
58;7;PEdge587;0.14757
58;8;PEdge588;0.2228
58;9;PEdge589;0.24841
58;10;PEdge5810;0.20457
58;11;PEdge5811;0.26682
58;12;PEdge5812;0.1556
58;13;PEdge5813;0.16773
58;14;PEdge5814;0.22044
58;15;PEdge5815;0.14912
58;16;PEdge5816;0.16801
58;17;PEdge5817;0.16796
58;18;PEdge5818;0.1677
58;19;PEdge5819;0.16778
58;20;PEdge5820;0.16764
58;21;PEdge5821;0.16767
58;22;PEdge5822;0.16776
23;58;NEdge2358;0.013248
58;24;PEdge5824;0.22674
58;25;PEdge5825;0.094022
58;26;PEdge5826;0.18472
58;27;PEdge5827;0.089807
58;28;PEdge5828;0.16784
58;29;PEdge5829;0.1261
58;30;PEdge5830;0.16769
31;58;NEdge3158;0.016455
58;32;PEdge5832;0.16799
58;33;PEdge5833;0.1676
58;34;PEdge5834;0.16787
58;35;PEdge5835;0.30402
58;36;PEdge5836;0.28577
58;37;PEdge5837;0.22794
58;38;PEdge5838;0.0080381
58;39;PEdge5839;0.12728
58;40;PEdge5840;0.10228
58;41;PEdge5841;0.21351
58;42;PEdge5842;0.20884
58;43;PEdge5843;0.16787
58;44;PEdge5844;0.16227
58;45;PEdge5845;0.24194
46;58;NEdge4658;0.021996
58;47;PEdge5847;0.26556
58;48;PEdge5848;0.16755
58;49;PEdge5849;0.16735
58;50;PEdge5850;0.30373
58;51;PEdge5851;0.28829
58;52;PEdge5852;0.1677
58;53;PEdge5853;0.17665
58;54;PEdge5854;0.20071
58;55;PEdge5855;0.061999
58;56;PEdge5856;0.14297
58;57;PEdge5857;0.21738
